POSIX,source,app,x_x0,y_y0,t_t0
1499554666,63,5,0.968430622,-0.59171409,0
1499588874,3,5,0.686479902,-0.745831219,0
1499595188,3,5,0.627085764,-0.700541849,0
1499605960,42,5,0.827873468,-0.750209912,0
1499613551,61,5,0.712277251,-0.763831334,0
1499616955,48,5,0.549520601,-0.841893986,0
1499622495,81,5,0.728816017,-0.580718793,0
1499624576,47,5,0.851313041,-0.655311527,0
1499682454,49,5,0.699989532,-0.67456243,0
1499696991,38,5,0.701794207,-0.658384698,0
1499698289,99,5,0.593383132,-0.778290216,0
1499698764,120,5,0.718481306,-0.734093699,1
1499716093,147,5,0.511904164,-0.717087748,0
1499761786,20,5,0.628758966,-0.702062099,0
1499771491,125,5,0.629962673,-0.753062254,0
1499779486,3,5,0.805678852,-0.735608031,0
1499784380,42,5,0.618162604,-0.787963504,0
1499792222,74,5,0.68307884,-0.735334731,0
1499799683,20,5,0.768583117,-0.73677503,0
1499811757,8,5,0.776852298,-0.528355518,0
1499858324,74,5,0.587608521,-0.666325653,0
1499865189,115,5,0.814574073,-0.966984869,0
1499873670,16,5,0.566457141,-0.641830966,0
1499896320,130,5,0.80031333,-0.634670229,0
1499896606,7,5,0.658877298,-0.780022917,0
1499897788,35,5,0.476697811,-0.8120063,0
1499945442,146,5,0.676846896,-0.414194408,0
1499950142,60,5,0.705842514,-0.737072052,0
1499951667,21,5,0.906024649,-0.634615106,0
1499953176,53,5,0.734062367,-0.794495422,0
1499962364,120,5,0.698762606,-0.775099513,0
1499964656,31,5,0.589691299,-0.578744095,0
1499986141,49,5,0.698130777,-0.813032298,0
1500022886,81,5,0.608662306,-0.576660553,0
1500027305,99,5,0.516183848,-0.656184231,0
1500028725,11,5,0.530886032,-0.714576778,0
1500029976,72,5,0.674975428,-0.824278209,0
1500037541,54,5,0.550393174,-0.693709502,0
1500045390,31,5,0.646636535,-0.658665336,0
1500046172,74,5,0.662077779,-0.721914181,0
1500118876,66,5,0.762586419,-0.696122238,0
1500124633,100,5,0.629512338,-0.775582814,0
1500127777,78,5,0.819251897,-0.769314697,0
1500138227,99,5,0.520890648,-0.643152157,0
1500141011,89,5,0.714241257,-0.786235413,1
1500144802,5,5,0.532458386,-0.48610206,0
1500149815,5,5,0.832821915,-0.56183328,0
1500153011,60,5,0.589510836,-0.68866698,0
1500154750,9,5,0.686430796,-0.688995905,0
1500158686,47,5,0.749413688,-0.717243201,0
1500192940,60,5,0.663083164,-0.674065301,0
1500204333,31,5,0.680405238,-0.690992797,0
1500207422,67,5,0.677101037,-0.705159163,0
1500212935,115,5,0.943589351,-0.783891328,0
1500214753,119,5,0.781232106,-0.780915189,0
1500215961,39,5,0.753227762,-0.923866809,0
1500226950,18,5,0.883159937,-0.706139264,0
1500227439,81,5,0.549748878,-0.701022807,0
1500233930,137,5,0.673694133,-0.617157506,0
1500245428,23,5,0.722412994,-0.736135353,1
1500281191,66,5,0.778286426,-0.818035491,0
1500285788,47,5,0.652551528,-0.720566463,0
1500305251,55,5,0.766900169,-0.722196303,0
1500324882,35,5,0.706608607,-0.711533809,0
1500368468,86,5,0.843266188,-0.638158341,0
1500369386,16,5,0.562465433,-0.788296055,0
1500370435,55,5,0.589617378,-0.51814098,0
1500385790,117,5,0.655190294,-0.810662252,0
1500386752,42,5,0.79817536,-0.781551648,0
1500408592,61,5,0.705394076,-0.72409532,0
1500410553,31,5,0.790471207,-0.77691988,0
1500456176,74,5,0.698899817,-0.642031839,0
1500464989,8,5,0.819736991,-0.779805065,0
1500484585,125,5,0.710725287,-0.847862182,0
1500488436,147,5,0.861250499,-0.547483014,0
1500489641,11,5,0.620108619,-0.596144608,0
1500498200,100,5,0.714988779,-0.687611557,0
1500538565,137,5,0.770198842,-0.675726205,0
1500629302,136,5,0.69688916,-0.791456187,0
1500630992,53,5,0.600147961,-0.705271588,0
1500639415,28,5,0.861159263,-0.712021669,0
1500649101,56,5,0.913698047,-0.713741733,0
1500659673,74,5,0.671386177,-0.611769974,0
1500714984,72,5,0.725027998,-0.790608968,0
1500722147,119,5,0.612324188,-0.703984433,0
1500728897,110,5,0.805532806,-0.493934479,0
1500737764,21,5,0.590814826,-0.751917739,1
1500739909,35,5,0.634118567,-0.648896292,0
1500741741,146,5,0.710339165,-0.728458425,0
1500741861,3,5,0.742210725,-0.87635961,0
1500746479,49,5,0.530487454,-0.886639495,0
1500747023,61,5,0.623194451,-0.61896268,0
1500750045,96,5,0.633994637,-0.806282964,0
1500761566,136,5,0.864207868,-0.678984324,0
1500763142,48,5,0.626919616,-0.719294527,0
1500806840,114,5,0.756866542,-0.790374018,0
1500810169,8,5,0.617292201,-0.842913007,0
1500812632,44,5,0.783198789,-0.800693168,0
1500815112,114,5,0.5658329,-0.706909239,0
1500820925,39,5,0.557566742,-0.660474329,0
1500823707,38,5,0.631589779,-0.419466346,0
1500824676,47,5,0.653109169,-0.753896587,0
1500830462,138,5,0.69004632,-0.622889878,0
1500831291,2,5,0.532226753,-0.687088156,0
1500841057,9,5,0.826974548,-0.818545199,0
1500841524,94,5,0.67695119,-0.680129436,0
1500843014,16,5,0.673617702,-0.734854437,0
1500898604,5,5,0.730560501,-0.709656074,0
1500902504,3,5,0.783689088,-0.689740225,0
1500902693,96,5,0.783694186,-0.559279433,0
1500902941,66,5,0.647777046,-0.555266866,0
1500914772,16,5,0.593666875,-0.860667701,0
1500919455,78,5,0.673554841,-0.829885903,0
1500928979,86,5,0.806962898,-0.701177533,0
1500933965,16,5,0.66543316,-0.638316356,0
1500970327,100,5,0.817132253,-0.647611741,0
1500974408,89,5,0.751115445,-0.657838192,0
1500984768,31,5,0.691488916,-0.727325701,0
1500988459,146,5,0.5909862,-0.867221091,0
1500991054,9,5,0.685495825,-0.64901501,0
1501002274,5,5,0.561876712,-0.596084467,0
1501007795,138,5,0.554349994,-0.703017252,0
1501008229,86,5,0.538885829,-0.636651129,0
1501016394,94,5,0.601541049,-0.753779167,0
1501056941,138,5,0.707056272,-0.865192322,0
1501073017,131,5,0.694250544,-0.837411446,0
1501074001,16,5,0.767667296,-0.569334194,0
1501074431,67,5,0.643168792,-0.584814884,0
1501094246,18,5,0.779380834,-0.588212462,0
1501098689,53,5,0.688151666,-0.63654063,0
1501103302,103,5,0.716168506,-0.657857501,0
1501144821,23,5,0.86780909,-0.672194866,0
1501145487,30,5,0.731396175,-0.422211687,0
1501153857,21,5,0.648044206,-0.584119404,0
1501156172,72,5,0.726558014,-0.875822234,0
1501182089,53,5,0.568963093,-0.553088941,0
1501184915,18,5,0.464988439,-0.85938813,0
1501186957,110,5,0.589577447,-0.753353648,0
1501236424,130,5,0.622934756,-0.770689245,0
1501240900,115,5,0.716143353,-0.498599207,0
1501242743,22,5,0.868659425,-0.740054417,0
1501249033,8,5,0.632112515,-0.566665463,0
1501265519,112,5,0.844421725,-0.577989824,0
1501266453,96,5,0.730430544,-0.560611902,0
1501267455,25,5,0.755255197,-0.742003484,0
1501331758,2,5,0.735691041,-0.7897546,0
1501334184,22,5,0.546938924,-0.706348336,0
1501336257,78,5,0.687776454,-0.707213337,0
1501337877,95,5,0.688686878,-0.649776672,0
1501343399,11,5,0.633165629,-0.704045913,0
1501346009,135,5,0.806363738,-0.711643197,0
1501348463,80,5,0.712815517,-0.894684784,0
1501351305,30,5,0.72863424,-0.760909621,0
1501351897,89,5,0.692674923,-0.62172546,0
1501353080,48,5,0.444513769,-0.528275139,0
1501355268,144,5,0.783397077,-0.731153268,0
1501363878,30,5,0.607107245,-0.778334787,1
1501365876,5,5,0.830804196,-0.671249766,0
1501423723,110,5,0.681496096,-0.753973406,0
1501424514,72,5,0.447667537,-0.528695559,0
1501429466,48,5,0.701390534,-0.639926588,0
1501436122,13,5,0.805358461,-0.60760442,0
1501453401,3,5,0.617995098,-0.748808406,0
1501536907,94,5,0.648749961,-0.623438418,0
1501537738,136,5,0.686944043,-0.840191326,0
1501541199,7,5,0.737075,-0.768578368,0
1501575472,61,5,0.656053693,-0.862251158,0
1501576205,110,5,0.79291487,-0.677470204,0
1501581002,23,5,0.683182914,-0.827415332,0
1501589516,123,5,0.629384609,-0.635052453,0
1501593200,8,5,0.588168567,-0.688022145,0
1501593798,119,5,0.699929913,-0.78824168,0
1501606954,5,5,0.68547306,-0.902471826,0
1501609021,55,5,0.710680544,-0.448869245,0
1501613820,147,5,0.711188521,-0.699973117,0
1501620623,49,5,0.743159115,-0.560777638,0
1501626319,21,5,0.637586337,-0.605292086,0
1501672933,13,5,0.698395068,-0.780873195,0
1501682797,78,5,0.747035842,-0.625784445,0
1501689332,103,5,0.723613869,-0.815143973,0
1501695370,110,5,0.770484655,-0.78146528,0
1501699050,99,5,0.851750085,-0.688952526,0
1501699836,65,5,0.594124702,-0.851290738,0
1501704977,31,5,0.754098495,-0.81931387,0
1501706447,117,5,0.723527077,-0.964656137,0
1501709893,56,5,0.612475308,-0.56116328,0
1501759730,147,5,0.618164507,-0.632474122,0
1501759989,69,5,0.884814554,-0.713288322,0
1501766305,55,5,0.875552449,-0.862524757,0
1501776975,130,5,0.626171151,-0.532888628,0
1501777794,53,5,0.748638679,-0.719788986,0
1501792813,16,5,0.614842482,-0.567492697,0
1501794690,53,5,0.704895347,-0.580240007,0
1501842296,115,5,0.670189964,-0.745630157,0
1501843929,56,5,0.623825057,-0.616133593,0
1501852888,120,5,0.670291743,-0.672561138,0
1501856777,103,5,0.721762923,-0.645725686,0
1501860084,66,5,0.714069295,-0.628108633,0
1501883013,130,5,0.677853858,-0.814660999,0
1501931829,30,5,0.78332306,-0.849926746,0
1501934001,130,5,0.567608184,-0.663994326,0
1501938440,140,5,0.717944677,-0.570703452,0
1501942955,78,5,0.652573936,-0.554152289,1
1501944947,72,5,0.594025447,-0.697350892,0
1501949454,141,5,0.667988102,-0.7432803,0
1501952102,112,5,0.718051649,-0.609150943,0
1501955887,3,5,0.731684714,-0.714298777,0
1501961886,117,5,0.854760627,-0.596664013,0
1501962818,74,5,0.518329652,-0.742684501,0
1501973532,117,5,0.675086426,-0.62970922,0
1502008694,95,5,0.830078211,-0.668661102,0
1502029544,110,5,0.673933408,-0.61059495,0
1502029685,66,5,0.751769107,-0.614657815,0
1502031052,53,5,0.827790306,-0.646579609,0
1502033715,141,5,0.693872996,-0.680411284,0
1502033982,99,5,0.560857948,-0.720207999,0
1502034660,117,5,0.715506916,-0.66327755,0
1502041864,100,5,0.704308798,-0.685089883,0
1502047695,147,5,0.711142522,-0.79464581,0
1502055808,81,5,0.565985109,-0.66179892,0
1502102132,74,5,0.734326219,-0.593119565,0
1502103944,95,5,0.64916948,-0.721103633,1
1502107358,8,5,0.657646302,-0.482427203,1
1502119726,44,5,0.78826924,-0.546169293,0
1502126072,20,5,0.733996328,-0.608815768,0
1502140658,114,5,0.637297424,-0.725923919,0
1502144561,100,5,0.526929882,-0.629603189,0
1502146551,117,5,0.679130064,-0.623753957,1
1502182591,125,5,0.663478397,-0.900695581,0
1502194871,30,5,0.721493665,-0.739425884,0
1502197760,120,5,0.660484304,-0.678241913,0
1502201093,100,5,0.894104626,-0.672697341,0
